id,conversation_id,message,context,intent,label_source,categories,difficulty,expected_escalation,escalation_reason,required_evidence,labeler_notes,historical_resolution_sample
golden_094,AmazonHelp_2980961,I was supposed to get a package guaranteed delivery by today from @115821 and it's now pushed back like 3 days 😩😩😩😕😕,,content_availability_inquiry,classifier_fallback,"medium,ambiguous",hard,True,Ambiguous intent (classifier margin < 0.15),"Question about whether specific content (a show, movie, season, or book) is available, in what region, or when it will be released -- a Prime Video / Kindle catalog question, not a technical bug report.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@168447 I'm terribly sorry for this delay. Please keep us updated on the delivery. We want to ensure it arrives. ^RR
golden_095,AmazonHelp_459003,"@115821 you've disappointed me again. 2-day prime delivery actually means ""maybe it'll be there in 2 days but probably not for 3 or 4""",,order_status_inquiry,manual_primary_labeler_review,"common,ambiguous,multi_intent",hard,True,Ambiguous intent (classifier margin < 0.15),"General question about the current status of an order (tracking, order ID lookup) without an explicit complaint framing -- the customer wants information, not necessarily compensation.",[corrected to 'order_status_inquiry' during manual primary-labeler review],@224007 Oh no! Did we miss the date given on the confirmation email? ^BA
golden_096,AmazonHelp_2281452,"@115850 hi team connect to customer care is not working through Amazon app, could you please arrange a call back?",,delivery_delay,classifier_fallback,"common,ambiguous,multi_intent",hard,True,Ambiguous intent (classifier margin < 0.15),"Order or package has not arrived by the promised, guaranteed, or expected delivery date. Customer is reporting lateness, not a fully missing/lost package.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@663170 I'm sorry to learn that you are unable to reach us via phone. Could you please let us know what is the error that you are facing while contacting us? Further, you can request for a callback fr"
golden_097,AmazonHelp_534968,"absolutely pathetic customer service from @115830 been passed around 6 different people, no continuity. Still waiting for my parcel, still no confirmation if it'll actually arrive today. Ridiculous.",,order_status_inquiry,manual_primary_labeler_review,"common,ambiguous",hard,True,Ambiguous intent (classifier margin < 0.15),"General question about the current status of an order (tracking, order ID lookup) without an explicit complaint framing -- the customer wants information, not necessarily compensation.",[corrected to 'order_status_inquiry' during manual primary-labeler review],"@243935 Sorry to hear that, Jes. Please bear with us and a specialist will be in touch as soon as possible.^TI"
golden_098,AmazonHelp_562858,@AmazonHelp I used one of your lockers to return an item on the 22nd of November and it says I will get a refund once my product is back but I haven't heard anything since? The order number is # 202-4125944-1540341 and my name is Lilian Harvey,,delivery_not_received,classifier_fallback,"common,ambiguous",hard,True,Ambiguous intent (classifier margin < 0.15),"Tracking/carrier shows the package as delivered (or a delivery attempt was made), but the customer says they did not actually receive it -- distinct from delivery_delay because there is no further ""in transit"" status to check; this typically requires an investigation/claim rather than just waiting.",[corrected to 'delivery_not_received' during manual primary-labeler review],@251765 Thanks for reaching out to us today. You can check the status of your refund here: https://t.co/ZpRht79UZJ   ^FJ
golden_099,AmazonHelp_573567,ordered my mic ... today i hope i get it delivered in two days so that i can start recording as soon as i finish the writing cuz i havent uploaded anything in a week i am i am sorry for that exams suck . still going on but i have a two day gap i hope i can upload @115850,,payment_or_billing_issue,manual_primary_labeler_review,"common,ambiguous,ood,high_risk",hard,True,High-risk intent (payment_or_billing_issue),"Problem with a charge, payment method, or Amazon Pay balance -- being charged multiple times, payment declined, incorrect amount charged. Financial-action intent, account-specific verification usually required.",[corrected to 'payment_or_billing_issue' during manual primary-labeler review],@254835 I'm positive that the package will be delivered to you within the mentioned time frame. Do keep us posted for any further assistance. ^AH
golden_100,AmazonHelp_64175,@AmazonHelp  i ordered bluetooth speaker worth 1799/-INR and got a prime membership of worth 459/-INR  i cancelled both bluetooth speaker and prime  membership.So they initiated my refund but unfortunately i haven't  received it yet.I also call to help center but prblm remainsame https://t.co/GEAsFcCmnG,,return_or_replacement_request,manual_primary_labeler_review,"common,ambiguous,multi_intent,noisy",hard,True,Ambiguous intent (classifier margin < 0.15),"Customer received a wrong, damaged, defective, or counterfeit product and wants a return, replacement, or exchange (as opposed to simply wanting money back, though these can overlap).",[corrected to 'return_or_replacement_request' during manual primary-labeler review],"@130732 I understand your concern regarding the refund which is due as of now. Please share your details here https://t.co/GIJyeYqKE0, we would assist you accordingly.  ^MD"
golden_101,AmazonHelp_479327,"@AmazonHelp I bought a computer monitor during the cyber monday sales, and now its suddenly being refunded. It's back to the original price. Why does an error that is out of my control mean that I don't get what I paid for, when you clearly have the item in stock? Disappointing",,delivery_not_received,manual_primary_labeler_review,"medium,multi_intent,ood,high_risk",hard,True,Out-of-distribution / low retrieval confidence,"Tracking/carrier shows the package as delivered (or a delivery attempt was made), but the customer says they did not actually receive it -- distinct from delivery_delay because there is no further ""in transit"" status to check; this typically requires an investigation/claim rather than just waiting.",[corrected to 'delivery_not_received' during manual primary-labeler review],"@228912 Hi, I'm sorry to hear of this. Have you been advised why it is being refunded? ^KI"
golden_102,AmazonHelp_2847257,"@115830 hey, whats happening with your Prime delivery dates ? used to be next day, now been quoted Thursday Delivery ???",,return_or_replacement_request,classifier_fallback,"common,multi_intent,noisy",hard,False,,"Customer received a wrong, damaged, defective, or counterfeit product and wants a return, replacement, or exchange (as opposed to simply wanting money back, though these can overlap).",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@733757 I'm sorry for any frustration! Prime Shipping refers to the time taken to arrive, in business days, once shipped. Some items may require additional processing time. For additional details, ple"
golden_103,AmazonHelp_2853767,"@AmazonHelp what's going on with deliveries? Ordered last Thursday with Prime, said guaranteed delivery Friday by 8pm, still not here today 😔",,prime_membership_issue,classifier_fallback,"common,multi_intent",hard,False,,"Question or complaint specifically about Prime membership itself -- signup, billing, benefits, or Prime's delivery-speed promise as a membership-value issue (distinct from a one-off delivery_delay).",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@793324 Hey there! Our couriers do deliver up until 21:00. Please keep us posted and let us know if it doesn't arrive by then. ^MT
golden_104,AmazonHelp_2948117,"@115821 and @AmazonHelp I have contacted you twice about being double charged for an order. I received a refund, and then was double charged again, literally just taking the refund back. So if ya'll could get it together and actually refund me my $50 that would be choice.",,payment_or_billing_issue,keyword_rule(2_hits),"medium,multi_intent,ood",hard,True,High-risk intent (payment_or_billing_issue),"Problem with a charge, payment method, or Amazon Pay balance -- being charged multiple times, payment declined, incorrect amount charged. Financial-action intent, account-specific verification usually required.",[corrected to 'payment_or_billing_issue' during manual primary-labeler review],"@814218 Truly sorry for any inconvenience caused, this isn't our intention! Have you confirmed with your bank/financial institution that what you're seeing is an actual charge? You may be seeing an au"
golden_105,AmazonHelp_504971,Dear @115821 if i order something today on the first and pay for two day shipping and you ship it on the 13th.. do i get a refund on my shipping upgrade?,,return_or_replacement_request,classifier_fallback,"common,multi_intent",hard,False,,"Customer received a wrong, damaged, defective, or counterfeit product and wants a return, replacement, or exchange (as opposed to simply wanting money back, though these can overlap).",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@151335 Two-Day Shipping refers to the transit time, in business days, after an order ships. Your shipping fees may be refunded if we miss our promised delivery date. Learn more here: https://t.co/473"
golden_106,AmazonHelp_1719229,"@115850  406-5643992-6124355 is the order ID, 3000 times return initiated, no one comes to pick up...What a pathetic support..all sleeping",,delivery_not_received,classifier_fallback,"common,multi_intent",hard,False,,"Tracking/carrier shows the package as delivered (or a delivery attempt was made), but the customer says they did not actually receive it -- distinct from delivery_delay because there is no further ""in transit"" status to check; this typically requires an investigation/claim rather than just waiting.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@198859 I'm sorry the pick up hasn't been completed yet. I’d like to help you, please fill this form: https://t.co/beaaDm0muc and I’ll look into it right away. Please don't provide your email address "
golden_107,AmazonHelp_2905062,Well done @115830 ! It arrived a day late in see-through wrapping. That’s one Christmas gift spoiled.,,return_or_replacement_request,classifier_fallback,"common,multi_intent",hard,False,,"Customer received a wrong, damaged, defective, or counterfeit product and wants a return, replacement, or exchange (as opposed to simply wanting money back, though these can overlap).",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@654151 I'm so sorry to hear your parcel was left in the bin! This is not how we want packages delivered. Please reach out to us here, https://t.co/JzP7hlA23B so we can look into this further for you."
golden_108,AmazonHelp_576030,"@115830 Very disappointed with the poor customer service at Amazon UK! Never buying TVs from them again. Long delivery times, faulty items and nightmare to get replaced! Please can someone  @115830 sort this out! All I now want to do is cancel the order and get a refund!",,delivery_not_received,classifier_fallback,"common,multi_intent,noisy",hard,False,,"Tracking/carrier shows the package as delivered (or a delivery attempt was made), but the customer says they did not actually receive it -- distinct from delivery_delay because there is no further ""in transit"" status to check; this typically requires an investigation/claim rather than just waiting.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@255535 As per previous correspondence, we can't place an order on a customer behalf.  If you do not require this order you can reject it at the door. ^JC"
golden_109,AmazonHelp_888414,"@115821, against our complaint and refund request against order no.402-573-4541-1452349,for MOTO G5S PLUS GOLD 64 GB , sorry to say that nothing positive has been done till date. It has been a sad, frustrating and pathetic experience for us. Soooo sad !",,cancellation_or_refund_request,manual_primary_labeler_review,"medium,multi_intent,noisy",hard,True,High-risk intent (cancellation_or_refund_request),"Customer explicitly wants to cancel an order, or is requesting or following up on a refund (including refund amount/timeline disputes). Financial-action intent.",[corrected to 'cancellation_or_refund_request' during manual primary-labeler review],@330936 Our apologies for the trouble. Did you happen to raise a return request already? Please don’t provide your details as we consider them to be personal information. Our Twitter page is visible t
golden_110,AmazonHelp_455544,@AmazonHelp could really use some help from someone that can actually do something. Prime member. Delivery promised yesterday. Didn’t happen. I’m gone now until Monday and paper product is out for delivery. Was a gift for this weekend.,,delivery_delay,classifier_fallback,"common,multi_intent,ood",hard,True,Out-of-distribution / low retrieval confidence,"Order or package has not arrived by the promised, guaranteed, or expected delivery date. Customer is reporting lateness, not a fully missing/lost package.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@223130 Letting you down is never our intent! When you spoke with us, were we able to escalate carrier feedback? UPS may be able to hold the package for pickup, if needed: https://t.co/iLgioCspPL ^MV"
golden_111,AmazonHelp_64227,"I return my order by DTDC courier that's the courier receipt, Amazon India say you send your product on courier than Amazon pay your courier charges
My total courier charges is 170 RS
But Amazon India refund only 40 RS. I requested you
Pay my 170rs as soon as possible@AmazonHelp https://t.co/FCTdiTIVHm",,app_or_device_technical_issue,manual_primary_labeler_review,"common,multi_intent",hard,False,,"Technical bug or malfunction in an Amazon app, Kindle, Alexa/Echo, or Fire TV -- not an order/delivery issue at all.",[corrected to 'app_or_device_technical_issue' during manual primary-labeler review],"@130737 That doesn't sound right! Usually, full return shipping charges will be refunded to the Amazon Pay Balance account. Please call us here: https://t.co/vlvfJr4nN9 &amp; we'll look into this. (1/"
golden_112,AmazonHelp_561622,"@AmazonHelp Exact same items sent to me, damaged, 3 times in a row. Nobody willing to help prevent this from happening, no solution. Release-day delivery order delayed for 3 days. Nobody willing to help get it delivered the next day. Amazon sure knows how to treat their customers",,delivery_delay,manual_primary_labeler_review,"common,multi_intent",hard,False,,"Order or package has not arrived by the promised, guaranteed, or expected delivery date. Customer is reporting lateness, not a fully missing/lost package.",[corrected to 'delivery_delay' during manual primary-labeler review],"@249652 This last time you received the damaged item, what info/options were we able to provide? ^JM"
golden_113,AmazonHelp_2927717,"@115850 solve my all issues.. provide me a better replacement or refund me my money.

9636096361
__email__",,cancellation_or_refund_request,classifier_fallback,"medium,multi_intent,high_risk",hard,True,High-risk intent (cancellation_or_refund_request),"Customer explicitly wants to cancel an order, or is requesting or following up on a refund (including refund amount/timeline disputes). Financial-action intent.",[corrected to 'cancellation_or_refund_request' during manual primary-labeler review],"@809986 Sorry for the inconvenience with the return of the order. We'd like to understand this better, would you please tell us more about the issue or you may reach out to our support team from here "
golden_114,AmazonHelp_93552,I’ve been very disappointed with @115821 the past year or so. I keep getting my prime orders late. I just had to cancel another late order because it’s not going to be here in time for my work’s donation to the @136275. I ordered it a week in advance.,,delivery_delay,classifier_fallback,"common,multi_intent",hard,False,,"Order or package has not arrived by the promised, guaranteed, or expected delivery date. Customer is reporting lateness, not a fully missing/lost package.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@136274 Hi there! I'm very sorry that you've been having these late deliveries for a year now, Mitsy. For your records, here are the definitive terms for Prime shipping: https://t.co/oLpUAwR3rH  You c"
golden_115,AmazonHelp_2866023,@AmazonHelp how can I get a refund for a product never received that the seller will not respond to,,app_or_device_technical_issue,classifier_fallback,"medium,multi_intent",hard,False,,"Technical bug or malfunction in an Amazon app, Kindle, Alexa/Echo, or Fire TV -- not an order/delivery issue at all.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@713768 I'm sorry you haven't received a response from the seller, Ken. In this case, you may qualify for an A-to-z Guarantee Claim. Let's proceed with filing the claim using the steps found here: htt"
golden_116,AmazonHelp_471542,"@AmazonHelp just sent me a refund for the wrong item, at the wrong price 😶",,general_other,classifier_fallback,"medium,multi_intent,ood,high_risk",hard,True,High-risk intent (general_other),"Does not clearly fit another category -- includes promotional/ off-topic mentions, ambiguous one-line messages, multi-topic messages, and messages that need more context than the root message alone provides. This is the deliberate ""I'm not sure"" bucket rather than forcing a low-confidence fit into another intent; it should route toward escalation/abstention, not toward a guessed intent.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@227282 I am sorry to hear this. Can you please reach out to us using the following link so we can see what options we have for you: https://t.co/hApLpMlfHN.^GA
golden_117,AmazonHelp_499952,"@AmazonHelp I have an order where your portal says the package is delayed, but UPS says they have never received anything at all... so it's stuck somewhere in between. Would you be able to check on what's actually going on?",,content_availability_inquiry,classifier_fallback,"medium,multi_intent",hard,False,,"Question about whether specific content (a show, movie, season, or book) is available, in what region, or when it will be released -- a Prime Video / Kindle catalog question, not a technical bug report.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@234414 I'm so sorry for the trouble with this order, Jeff! We don't have the ability to access your Amazon account via Twitter but we'd like to have someone look into this with you. Please reach us b"
golden_118,AmazonHelp_603181,".@115830 last 5 of 10 Amazon Prime orders either no shows, late or chucked over back gate &amp; left out in the rain. Beyond frustrating 2 b paying for a service which is not being delivered!Probs happened 2 start when delivery driver changed... HOW WILL YOUU SORT THIS OUT PLEASE?!",,delivery_delay,classifier_fallback,"common,multi_intent,noisy",hard,False,,"Order or package has not arrived by the promised, guaranteed, or expected delivery date. Customer is reporting lateness, not a fully missing/lost package.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@263280 Go ahead and review your delivery preferences using this reference: https://t.co/5CftRRBn6x Would love to work with you in real time by phone or chat, to see if the issue is with a specific co"
golden_119,AmazonHelp_447303,"@115830 Prime delivery, ordered 21st Nov. PAID FOR delivery today.  not even ""Out for delivery"" yet.  #DemandARefund",,return_or_replacement_request,manual_primary_labeler_review,"medium,multi_intent",hard,False,,"Customer received a wrong, damaged, defective, or counterfeit product and wants a return, replacement, or exchange (as opposed to simply wanting money back, though these can overlap).",[corrected to 'return_or_replacement_request' during manual primary-labeler review],"@220954 I'm so sorry about this, Ian! When you check the order, what is the latest status showing as? You can check here: https://t.co/aaDyEz1VgE ^JY"
golden_120,AmazonHelp_2896047,"Dear @AmazonHelp

If @132988 fails, yet again, to deliver a parcel on time can I have my annual Prime membership fee refunded.

It's getting beyond a joke now.",,prime_membership_issue,keyword_rule(2_hits),"common,multi_intent",hard,False,,"Question or complaint specifically about Prime membership itself -- signup, billing, benefits, or Prime's delivery-speed promise as a membership-value issue (distinct from a one-off delivery_delay).",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@270206 I see, you should have a response within 6 hours. ^BR"
golden_121,AmazonHelp_2822391,@115830 been charged £79 for prime been told I was still on the free trial looking for refund please,,app_or_device_technical_issue,classifier_fallback,"medium,multi_intent",hard,False,,"Technical bug or malfunction in an Amazon app, Kindle, Alexa/Echo, or Fire TV -- not an order/delivery issue at all.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@786523 I'm so sorry for the frustration with Prime! You can learn how to cancel your Prime membership here: https://t.co/7xLN70rlpf. ^DG
golden_122,AmazonHelp_471538,"Charged £79.00 for @115830 Prime account I don't have. Email from Amazon basically reads: ""We can confirm you do not have prime, however someone you may know has it, and paid for it with your card. But we can't tell you who it is to protect them."" I would like a refund please.",,delivery_delay,classifier_fallback,"common,multi_intent",hard,False,,"Order or package has not arrived by the promised, guaranteed, or expected delivery date. Customer is reporting lateness, not a fully missing/lost package.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@227281 Apologies - Have you asked family members or friends to check their accounts? If the charges were not initiated by an authorised user, please contact your bank for assistance. We would suggest"
golden_123,AmazonHelp_2061538,@115850 no response being received for email to customer care through app. Done the below twice. No response https://t.co/QzlON9jrpK,,delivery_delay,manual_primary_labeler_review,"common,multi_intent",hard,False,,"Order or package has not arrived by the promised, guaranteed, or expected delivery date. Customer is reporting lateness, not a fully missing/lost package.",[corrected to 'delivery_delay' during manual primary-labeler review],@609698 I understand your concern. If you've contacted our support team via email you would've received a correspondence here: https://t.co/8DAc10S7ww from them. Please feel free to get back to us for
golden_124,AmazonHelp_565851,@AmazonHelp have to say I just had the worst customer service ever in all my time as a prime member. On chat and on phone. @115851,,return_or_replacement_request,manual_primary_labeler_review,"common,multi_intent",hard,False,,"Customer received a wrong, damaged, defective, or counterfeit product and wants a return, replacement, or exchange (as opposed to simply wanting money back, though these can overlap).",[corrected to 'return_or_replacement_request' during manual primary-labeler review],"@198490 I'm sorry for the poor experience you had when contacting us! That's not the experience we strive to provide! Without posting personal/account details, please tell us more about the issue your"
golden_125,AmazonHelp_2824034,"@115821 @115850 @AmazonHelp 
 I askd for the refund on 21-11-17 on Amazon app. I entered my bank details. I haven't received the refund till now. On Amazon support they are saying that i'll get a cheque. Why will I get cheque i entered the bank details. I want my refund today. https://t.co/KgrKE3rc6C",,account_access_issue,manual_primary_labeler_review,"medium,multi_intent",hard,True,High-risk intent (account_access_issue),"Customer is locked out of their account, believes it was hacked, or had account details (email, region) changed without their action. Security-sensitive.",[corrected to 'account_access_issue' during manual primary-labeler review],@786837 We appreciate your understanding with this. ^PJ
golden_126,AmazonHelp_2949502,Ever since @115821 decided to switch to their own drivers they’ve been delaying most of my packages. What’s the point of paying for Prime when they can’t meet the expected date??? https://t.co/zIwcO40AON,,delivery_delay,classifier_fallback,"common,noisy",medium,False,,"Order or package has not arrived by the promised, guaranteed, or expected delivery date. Customer is reporting lateness, not a fully missing/lost package.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@814550 Hi there, I'm sorry to hear you're having trouble with your delivery. Is there a recent order you are waiting on? 

-RD"
golden_127,AmazonHelp_485276,@115830 Hi I need to return something that has been received but not marked as delivered in my account!! What do I do?,,customer_service_complaint,classifier_fallback,"common,noisy",medium,True,High-risk intent (customer_service_complaint),"General dissatisfaction or venting about support quality itself (""worst customer service"", ""pathetic"") without a distinct, actionable request beyond ""fix this."" High escalation risk because there is often no single retrievable resolution -- the underlying issue is usually one of the other intents, expressed as a complaint about *how* it was (mis)handled.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@124388 Thanks for reaching out to us about this! We'd like to help arrange a return here: https://t.co/JzP7hlA23B ^RA
golden_128,AmazonHelp_2292202,"So @115821 had my shit delivered AGAIN TODAY by @118706. As I was cooking we heard a loud thump, the USPS asshole THREW JUAN'S COMPUTER EQUIPMENT AT THE DOOR, AND WALKED AWAY. I heard the thump of it over a TV and Brayden watching YouTube videos. I HATE YOU @123967.",,customer_service_complaint,classifier_fallback,"common,noisy,ood,high_risk",hard,True,High-risk intent (customer_service_complaint),"General dissatisfaction or venting about support quality itself (""worst customer service"", ""pathetic"") without a distinct, actionable request beyond ""fix this."" High escalation risk because there is often no single retrievable resolution -- the underlying issue is usually one of the other intents, expressed as a complaint about *how* it was (mis)handled.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@__C_A_R_T_E_R__ Oh no! Have you had a chance to check if anything was damaged? We'd also like to submit carrier feedback on your behalf, if you'll please send us a message here: https://t.co/hApLpMlf"
golden_129,AmazonHelp_531612,When your amazon prime package was to be delivered yesterday and tracking says they don't know when now???  Really???,,delivery_delay,manual_primary_labeler_review,"medium,noisy",medium,False,,"Order or package has not arrived by the promised, guaranteed, or expected delivery date. Customer is reporting lateness, not a fully missing/lost package.",[corrected to 'delivery_delay' during manual primary-labeler review],@243149 I am sorry to hear about the delay Shannon. Were you given a new delivery window or reason for the delay?^SM
golden_130,AmazonHelp_462520,@AmazonHelp my item was broken when I received it yesterday! States no refunds? Why? Should I dispute the charge?,,general_other,classifier_fallback,"medium,noisy,ood,high_risk",hard,True,High-risk intent (general_other),"Does not clearly fit another category -- includes promotional/ off-topic mentions, ambiguous one-line messages, multi-topic messages, and messages that need more context than the root message alone provides. This is the deliberate ""I'm not sure"" bucket rather than forcing a low-confidence fit into another intent; it should route toward escalation/abstention, not toward a guessed intent.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@224921 Oh no! That normally isn't how the process goes, Paul. We'd like to assist in any way we can! Can you let us know who sold and shipped the item that arrived broken? You can find that informati"
golden_131,AmazonHelp_504888,I don't know what is going on with @115821 but why have they lost the ability to properly pack a box?  Ever heard of making sure you properly size the package?  C'mon!!!!!!!  #stupid,,customer_service_complaint,manual_primary_labeler_review,"medium,noisy",medium,True,High-risk intent (customer_service_complaint),"General dissatisfaction or venting about support quality itself (""worst customer service"", ""pathetic"") without a distinct, actionable request beyond ""fix this."" High escalation risk because there is often no single retrievable resolution -- the underlying issue is usually one of the other intents, expressed as a complaint about *how* it was (mis)handled.",[corrected to 'customer_service_complaint' during manual primary-labeler review],@235755 We're always looking to make improvements. Please leave us packaging feedback here: https://t.co/gxGZgmatMx ^VS
golden_132,AmazonHelp_2906696,@AmazonHelp Do I have pay for postage to return an item for replacement when you have sent the wrong item???,,return_or_replacement_request,keyword_rule(2_hits),"medium,noisy,ood,high_risk",hard,True,Out-of-distribution / low retrieval confidence,"Customer received a wrong, damaged, defective, or counterfeit product and wants a return, replacement, or exchange (as opposed to simply wanting money back, though these can overlap).",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@438390 Hi there! Take a look here for more information on Free Returns: https://t.co/4vEdJJEDW2 I hope this helps! Let us know if you need any further assisatnce. ^SM
golden_133,AmazonHelp_483805,@AmazonHelp How do I talk to someone who speaks English? My delayed item arrived USED and previously OPENED!,,general_other,classifier_fallback,"medium,noisy,ood,high_risk",hard,True,High-risk intent (general_other),"Does not clearly fit another category -- includes promotional/ off-topic mentions, ambiguous one-line messages, multi-topic messages, and messages that need more context than the root message alone provides. This is the deliberate ""I'm not sure"" bucket rather than forcing a low-confidence fit into another intent; it should route toward escalation/abstention, not toward a guessed intent.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@222567 I am sorry to hear that, James. Did you get through to the US customer service team?^SM"
golden_134,AmazonHelp_2894679,"@115821 @115830 is a joke! I have cancelled an order (that I diddnt even buy) I was assured a refund, I haven’t got my refund or the delivery that cost 40 pound are you having a laugh! You’ve literally just taken 40 pound out my wallet and given nothing back! Useless",,customer_service_complaint,manual_primary_labeler_review,"medium,noisy",medium,True,High-risk intent (customer_service_complaint),"General dissatisfaction or venting about support quality itself (""worst customer service"", ""pathetic"") without a distinct, actionable request beyond ""fix this."" High escalation risk because there is often no single retrievable resolution -- the underlying issue is usually one of the other intents, expressed as a complaint about *how* it was (mis)handled.",[corrected to 'customer_service_complaint' during manual primary-labeler review],"@802208 I'm sorry to hear you've had a negative experience. Without revealing any personal information, can you tell me a bit more about what happened?^TI"
golden_135,AmazonHelp_2971900,@115821 Hey so my package didnt arrive and Im traveling tomorrow. I paid extra $$$  for  you to deliver.....what do we https://t.co/bDCdv8kwyP???,,general_other,manual_primary_labeler_review,"medium,noisy",medium,True,High-risk intent (general_other),"Does not clearly fit another category -- includes promotional/ off-topic mentions, ambiguous one-line messages, multi-topic messages, and messages that need more context than the root message alone provides. This is the deliberate ""I'm not sure"" bucket rather than forcing a low-confidence fit into another intent; it should route toward escalation/abstention, not toward a guessed intent.",[corrected to 'general_other' during manual primary-labeler review],@804707 Hello Jorge! Since this is a time sensitive issue I would recommend contact us via phone or chat here: https://t.co/hApLpMlfHN Let us know if you need anything else! ^LS
golden_136,AmazonHelp_2829471,@115830 What exactly am I paying £79 per yr for with Prime. Placed an order today for a Prime item and estimated delivery is 5th December !! - in what way does that constitute free next day delivery?  #AmazonPrime #customerservicefail,,return_or_replacement_request,classifier_fallback,"common,noisy",medium,False,,"Customer received a wrong, damaged, defective, or counterfeit product and wants a return, replacement, or exchange (as opposed to simply wanting money back, though these can overlap).",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@787937 Would you be able to tell us if the item is sold directly by Amazon or the seller? If you check your confirmation email does it say it was ordered with Prime (you'll see that in the left top c
golden_137,AmazonHelp_2923476,".@115821 unacceptable that a package I have been waiting a week for, that was to be delivered today is mysteriously delayed until Thursday. Do better. Don’t use unreliable delivery services. I NEED my order. You should use UPS, FEDEX and USPS only during busy seasons. 😡",,return_or_replacement_request,manual_primary_labeler_review,"medium,ambiguous,noisy",hard,True,Ambiguous intent (classifier margin < 0.15),"Customer received a wrong, damaged, defective, or counterfeit product and wants a return, replacement, or exchange (as opposed to simply wanting money back, though these can overlap).",[corrected to 'return_or_replacement_request' during manual primary-labeler review],"@219111 I'm sorry for the delay, Eric. When you have a moment, would you tell us who the carrier is assigned to your package? You'll be able to view that here: https://t.co/Y5jpI9gRhE We'd like to hel"
golden_138,AmazonHelp_86265,"Why is it @115821 that whenever we call for a simple, simple question your Seller Support agents don't know the answer? Why? #WTF is wrong with you guys? How you are a billion dollar company is beyond me. Bunch of fucking idiots work in customer service.",,delivery_not_received,classifier_fallback,"common,noisy",medium,False,,"Tracking/carrier shows the package as delivered (or a delivery attempt was made), but the customer says they did not actually receive it -- distinct from delivery_delay because there is no further ""in transit"" status to check; this typically requires an investigation/claim rather than just waiting.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@134835 Oh no! We certainly don't want you having a poor experience. We'd love to assist you. Without providing any account information, could you explain what happened? ^GP"
